CustomerKey,Customer Code,Title,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,House Ownership,Cars Owned,Continent,City,State,CountryRegion,Address Line 1,Address Line 2,Phone,Date First Purchase,Customer Type,Company Name
462,11461,,"Jimenez, Victor",25-03-1972 00:00,S,M,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Lavender Bay,New South Wales,Australia,7201 Elk Dr.,,1 (11) 500 555-0176,31-01-2002 00:00,Person,
1347,12346,,"Gao, Wesley",22-05-1975 00:00,S,M,90000,0,0,Bachelors,Professional,No Owner,2,Asia,Silverwater,New South Wales,Australia,9266 Trees Drive,,1 (11) 500 555-0115,07-07-2002 00:00,Person,
1349,12348,,"Vazquez, Jimmy",24-02-1974 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,2,Asia,Lavender Bay,New South Wales,Australia,8978 Kingsford Dr.,,1 (11) 500 555-0187,31-07-2002 00:00,Person,
1350,12349,,"Yuan, Lacey",26-07-1974 00:00,S,F,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Silverwater,New South Wales,Australia,9852 Shirley Dr,,1 (11) 500 555-0125,01-07-2002 00:00,Person,
1357,12356,,"Wood, Julia",22-08-1971 00:00,S,F,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Port Macquarie,New South Wales,Australia,1073 Bonnie Lane,,1 (11) 500 555-0148,12-07-2002 00:00,Person,
1688,12687,,"Li, Marshall",20-04-1972 00:00,S,M,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Coffs Harbour,New South Wales,Australia,1158 Roundtree Place,,1 (11) 500 555-0173,18-09-2002 00:00,Person,
1696,12695,,"Ruiz, Kari",02-02-1971 00:00,M,F,90000,0,0,Bachelors,Professional,House Owner,4,Asia,Coffs Harbour,New South Wales,Australia,6909 Hamilton Avenue,,1 (11) 500 555-0135,11-11-2003 00:00,Person,
1698,12697,,"Stone, Brenda",24-06-1970 00:00,S,F,90000,0,0,Bachelors,Professional,No Owner,4,Asia,Milsons Point,New South Wales,Australia,1750 Morengo Ct.,,1 (11) 500 555-0111,10-03-2004 00:00,Person,
2626,13625,,"Campbell, Jason",02-11-1973 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Port Macquarie,New South Wales,Australia,9371 Jacqueline Way,,1 (11) 500 555-0124,22-01-2003 00:00,Person,
2631,13630,,"Arun, Brenda",16-03-1972 00:00,S,F,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Wollongong,New South Wales,Australia,1048 Las Quebradas Lane,,1 (11) 500 555-0185,02-01-2003 00:00,Person,
2632,13631,,"Subram, Joe",03-11-1972 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Matraville,New South Wales,Australia,8620 Moss Hollow Court,,1 (11) 500 555-0136,02-01-2003 00:00,Person,
2634,13633,,"Ramos, Juan",12-03-1972 00:00,S,M,90000,0,0,Bachelors,Professional,House Owner,3,Asia,North Ryde,New South Wales,Australia,5751 Concord Place,,1 (11) 500 555-0180,26-01-2003 00:00,Person,
2965,13964,,"Lewis, Jasmine",18-02-1966 00:00,S,F,90000,0,0,Bachelors,Professional,No Owner,0,Asia,Sydney,New South Wales,Australia,9679 Shakespeare Dr.,,1 (11) 500 555-0185,09-01-2003 00:00,Person,
2967,13966,,"Dominguez, Darren",04-04-1966 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,0,Asia,Darlinghurst,New South Wales,Australia,1487 Santa Fe,,1 (11) 500 555-0167,13-01-2003 00:00,Person,
3215,14214,,"Munoz, Robyn",26-06-1975 00:00,S,F,90000,0,0,Bachelors,Professional,House Owner,2,Asia,Malabar,New South Wales,Australia,1640 Walter Way,,1 (11) 500 555-0167,15-02-2003 00:00,Person,
3220,14219,,"Ye, Christy",01-11-1974 00:00,S,F,90000,0,0,Bachelors,Professional,No Owner,3,Asia,North Sydney,New South Wales,Australia,4760 Clayton Road,,1 (11) 500 555-0188,16-02-2003 00:00,Person,
3227,14226,,"Mehta, Heidi",26-07-1972 00:00,S,F,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Lavender Bay,New South Wales,Australia,3824 Whitehaven Dr,,1 (11) 500 555-0182,05-03-2003 00:00,Person,
4128,15127,,"Yang, Wesley",14-02-1975 00:00,S,M,90000,0,0,Bachelors,Professional,No Owner,2,Asia,Lane Cove,New South Wales,Australia,74 Jamie Way,,1 (11) 500 555-0188,16-04-2003 00:00,Person,
4131,15130,,"Ma, Roger",14-09-1973 00:00,S,M,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Springwood,New South Wales,Australia,616 Willow Court,,1 (11) 500 555-0133,10-04-2003 00:00,Person,
4136,15135,,"Kumar, Derek",15-02-1972 00:00,S,M,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Sydney,New South Wales,Australia,9416 Shadow Falls Drive,,1 (11) 500 555-0127,24-04-2003 00:00,Person,
4144,15143,,"Wang, Kelvin",17-06-1971 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,4,Asia,Springwood,New South Wales,Australia,3467 Monzeneda Way,,1 (11) 500 555-0149,02-04-2003 00:00,Person,
4596,15595,,"Sanchez, Andre",05-02-1966 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,0,Asia,Malabar,New South Wales,Australia,4697 Mt. Dell,,1 (11) 500 555-0167,01-05-2003 00:00,Person,
4724,15723,,"Deng, Kate",18-03-1974 00:00,M,F,90000,0,0,Bachelors,Professional,House Owner,3,Asia,North Ryde,New South Wales,Australia,5802 Ampersand Drive,,1 (11) 500 555-0132,12-05-2003 00:00,Person,
4726,15725,,"Price, Trevor",18-07-1973 00:00,M,M,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Wollongong,New South Wales,Australia,1065 Coachman Pl.,,1 (11) 500 555-0133,25-05-2003 00:00,Person,
4731,15730,,"Dominguez, Philip",19-02-1972 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Coffs Harbour,New South Wales,Australia,2743 Veale Ave,,1 (11) 500 555-0117,20-02-2004 00:00,Person,
5613,16612,,"Ashe, Ebony",22-08-1975 00:00,S,F,90000,0,0,Bachelors,Professional,No Owner,2,Asia,Matraville,New South Wales,Australia,1956 Pine Drive,,1 (11) 500 555-0123,17-07-2001 00:00,Person,
5621,16620,,"Thompson, Cameron",16-05-1973 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Sydney,New South Wales,Australia,9080 San Carlos Avenue,,1 (11) 500 555-0141,21-07-2001 00:00,Person,
6065,17064,,"Gray, Stephanie",24-05-1966 00:00,M,F,90000,0,0,Bachelors,Professional,House Owner,0,Asia,Port Macquarie,New South Wales,Australia,8250 11th Avenue,,1 (11) 500 555-0130,14-09-2001 00:00,Person,
6233,17232,,"Jimenez, Walter",05-06-1975 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,2,Asia,Sydney,New South Wales,Australia,7413 Flora Ave.,,1 (11) 500 555-0149,26-09-2001 00:00,Person,
6247,17246,,"Wu, Micah",09-01-1971 00:00,S,M,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Coffs Harbour,New South Wales,Australia,3537 Pheasant Circle,,1 (11) 500 555-0198,08-09-2001 00:00,Person,
6248,17247,,"Moore, Michael",21-10-1971 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Sydney,New South Wales,Australia,6629 Polson Circle,,1 (11) 500 555-0134,10-09-2001 00:00,Person,
6296,17295,,"Sanz, Victor",23-01-1966 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,0,Asia,St. Leonards,New South Wales,Australia,1154 Regina Lane,,1 (11) 500 555-0159,14-09-2001 00:00,Person,
7194,18193,,"Yuan, Louis",22-12-1975 00:00,S,M,90000,0,0,Bachelors,Professional,House Owner,2,Asia,Lavender Bay,New South Wales,Australia,8313 Canyon Creek Drive,,1 (11) 500 555-0191,10-10-2001 00:00,Person,
7201,18200,,"Gomez, Alfredo",09-06-1973 00:00,M,M,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Port Macquarie,New South Wales,Australia,9430 La Vista Avenue,,1 (11) 500 555-0191,07-11-2001 00:00,Person,
7206,18205,,"Raji, Lindsey",28-05-1972 00:00,M,F,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Port Macquarie,New South Wales,Australia,8909 Chestnut Ave.,,1 (11) 500 555-0145,08-11-2001 00:00,Person,
7209,18208,,"Nara, Latoya",04-02-1971 00:00,M,F,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Lavender Bay,New South Wales,Australia,6526 Edie Ct.,,1 (11) 500 555-0172,14-11-2001 00:00,Person,
7213,18212,,"Ramos, Marc",10-03-1971 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,4,Asia,St. Leonards,New South Wales,Australia,8478 Logan Ct.,,1 (11) 500 555-0112,15-11-2001 00:00,Person,
8102,19101,,"Cai, Susan",07-12-1970 00:00,S,F,90000,0,0,Bachelors,Professional,No Owner,4,Asia,Coffs Harbour,New South Wales,Australia,9293 Liscome Way,,1 (11) 500 555-0170,19-01-2004 00:00,Person,
8959,19958,,"Romero, Erika",06-12-1973 00:00,M,F,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Sydney,New South Wales,Australia,5430 Park Glen Ct.,,1 (11) 500 555-0149,17-03-2002 00:00,Person,
8967,19966,,"Sanchez, Abby",23-07-1972 00:00,M,F,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Wollongong,New South Wales,Australia,347 San Simeon Dr.,,1 (11) 500 555-0118,26-03-2002 00:00,Person,
8968,19967,,"Deng, Devon",01-11-1972 00:00,S,M,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Sydney,New South Wales,Australia,4587 Sunset Meadows,,1 (11) 500 555-0172,04-03-2002 00:00,Person,
8974,19973,,"Zhu, Colin",15-10-1970 00:00,M,M,90000,0,0,Bachelors,Professional,No Owner,4,Asia,Springwood,New South Wales,Australia,3788 Bahia Vista Court,,1 (11) 500 555-0114,26-09-2003 00:00,Person,
9226,20225,,"Rai, Sharon",01-11-1966 00:00,S,F,90000,0,0,Bachelors,Professional,House Owner,0,Asia,Wollongong,New South Wales,Australia,2236 Buena Vista Ave,,1 (11) 500 555-0158,20-04-2002 00:00,Person,
9621,20620,,"Cook, Victoria",04-02-1971 00:00,S,F,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Wollongong,New South Wales,Australia,6526 Edie Ct.,,1 (11) 500 555-0167,21-06-2002 00:00,Person,
10557,21556,,"Serrano, Gloria",27-05-1974 00:00,S,F,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Silverwater,New South Wales,Australia,9687 Maywood Ln.,,1 (11) 500 555-0133,07-08-2002 00:00,Person,
10562,21561,,"Navarro, Albert",20-05-1972 00:00,S,M,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Matraville,New South Wales,Australia,7514 Woodcrest Dr.,,1 (11) 500 555-0190,02-08-2002 00:00,Person,
10570,21569,,"Rai, Brendan",14-09-1970 00:00,S,M,90000,0,0,Bachelors,Professional,House Owner,4,Asia,Lane Cove,New South Wales,Australia,6185 Hearturou Court,,1 (11) 500 555-0110,25-09-2002 00:00,Person,
10886,21885,,"Xu, Rafael",05-12-1974 00:00,S,M,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Port Macquarie,New South Wales,Australia,1753 Camby Rd.,,1 (11) 500 555-0129,17-09-2002 00:00,Person,
12650,23649,,"Ruiz, Naomi",14-10-1974 00:00,S,F,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Springwood,New South Wales,Australia,1160 Via Del Sol,,1 (11) 500 555-0117,15-02-2003 00:00,Person,
12656,23655,,"Murphy, Grace",21-11-1972 00:00,S,F,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Coffs Harbour,New South Wales,Australia,5640 Indianhead Way,,1 (11) 500 555-0119,06-03-2003 00:00,Person,
12662,23661,,"Washington, Abigail",27-12-1971 00:00,S,F,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Port Macquarie,New South Wales,Australia,5051 Teakwood Dr,,1 (11) 500 555-0162,26-03-2003 00:00,Person,
13598,24597,,"Dominguez, Lee",18-10-1974 00:00,S,M,90000,0,0,Bachelors,Professional,House Owner,2,Asia,Sydney,New South Wales,Australia,2617 Melody Drive,,1 (11) 500 555-0138,10-06-2003 00:00,Person,
13603,24602,,"Garcia, Preston",18-06-1973 00:00,S,M,90000,0,0,Bachelors,Professional,No Owner,3,Asia,North Ryde,New South Wales,Australia,7430 Ravenwood,,1 (11) 500 555-0116,30-06-2003 00:00,Person,
13605,24604,,"Rai, Melvin",09-01-1972 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Sydney,New South Wales,Australia,6940 Hilltop Dr,,1 (11) 500 555-0159,28-06-2003 00:00,Person,
13901,24900,,"Perez, Ebony",01-02-1974 00:00,S,F,90000,0,0,Bachelors,Professional,House Owner,3,Asia,North Ryde,New South Wales,Australia,5932 Rainier Dr.,,1 (11) 500 555-0139,26-10-2002 00:00,Person,
13906,24905,,"Nara, Kelsey",22-10-1973 00:00,M,F,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Newcastle,New South Wales,Australia,8348 Holiday Hill Dr.,,1 (11) 500 555-0129,03-11-2002 00:00,Person,
13914,24913,,"Lal, Kelsey",14-08-1971 00:00,M,F,90000,0,0,Bachelors,Professional,No Owner,4,Asia,St. Leonards,New South Wales,Australia,2087 Plaza Del Rio,,1 (11) 500 555-0112,09-12-2002 00:00,Person,
14127,25126,,"Suri, Shane",25-11-1966 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,0,Asia,Malabar,New South Wales,Australia,3994 Sucamore Drive,,1 (11) 500 555-0143,09-05-2003 00:00,Person,
14825,25824,,"Pal, Terry",25-06-1972 00:00,M,M,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Darlinghurst,New South Wales,Australia,6034 Sunset Circle,,1 (11) 500 555-0112,04-04-2004 00:00,Person,
14826,25825,,"Fernandez, Tammy",07-06-1972 00:00,M,F,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Springwood,New South Wales,Australia,1899 Rosey View Drive,,1 (11) 500 555-0135,28-01-2004 00:00,Person,
15434,26433,,"Rubio, Nelson",27-07-1975 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,2,Asia,Silverwater,New South Wales,Australia,5985 Boyd Road,,1 (11) 500 555-0165,11-11-2002 00:00,Person,
15435,26434,,"Romero, Mallory",23-08-1974 00:00,S,F,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Sydney,New South Wales,Australia,5995 Olivera Rd.,,1 (11) 500 555-0148,23-12-2003 00:00,Person,
16976,27975,,"Gill, Jay",11-05-1972 00:00,S,M,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Goulburn,New South Wales,Australia,4932 Reliz Valley Road,,1 (11) 500 555-0135,14-03-2004 00:00,Person,
16977,27976,,"Gonzalez, Dominique",26-04-1972 00:00,S,F,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Coffs Harbour,New South Wales,Australia,6685 Norris Court,,1 (11) 500 555-0178,19-03-2004 00:00,Person,
17943,28942,,"Raman, Frederick",27-02-1973 00:00,M,M,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Coffs Harbour,New South Wales,Australia,6176 Crow Street,,1 (11) 500 555-0139,18-10-2003 00:00,Person,
17945,28944,,"Malhotra, Whitney",12-05-1973 00:00,M,F,90000,0,0,Bachelors,Professional,No Owner,3,Asia,Port Macquarie,New South Wales,Australia,25 Glenellen Court,,1 (11) 500 555-0155,22-02-2004 00:00,Person,
17951,28950,,"Lal, Carl",26-11-1972 00:00,S,M,90000,0,0,Bachelors,Professional,House Owner,3,Asia,Lane Cove,New South Wales,Australia,6509 California Street,,1 (11) 500 555-0125,18-10-2003 00:00,Person,
18195,29194,,"Powell, Grace",25-10-1966 00:00,M,F,90000,0,0,Bachelors,Professional,House Owner,0,Asia,Wollongong,New South Wales,Australia,4566 Bermad Drive,,1 (11) 500 555-0113,17-10-2003 00:00,Person,
18196,29195,,"Xu, Barbara",10-10-1966 00:00,M,F,90000,0,0,Bachelors,Professional,No Owner,0,Asia,Wollongong,New South Wales,Australia,9241 St George Dr.,,1 (11) 500 555-0194,08-10-2003 00:00,Person,
460,11459,,"Deng, Tasha",13-10-1972 00:00,S,F,80000,0,0,Bachelors,Professional,No Owner,3,Asia,Port Macquarie,New South Wales,Australia,9627 Kendall Rd,,1 (11) 500 555-0171,27-01-2002 00:00,Person,
1342,12341,,"Kumar, Katie",09-09-1976 00:00,M,F,80000,0,0,Bachelors,Professional,House Owner,2,Asia,Lane Cove,New South Wales,Australia,1463 Lincoln Dr,,1 (11) 500 555-0140,07-07-2002 00:00,Person,
1344,12343,,"Ruiz, Gloria",04-06-1974 00:00,M,F,60000,0,0,Bachelors,Professional,House Owner,4,Asia,Milsons Point,New South Wales,Australia,406 Countrywood Ct.,,1 (11) 500 555-0187,20-07-2002 00:00,Person,
1345,12344,,"Perez, Dominique",02-06-1975 00:00,S,F,80000,0,0,Bachelors,Professional,No Owner,3,Asia,Darlinghurst,New South Wales,Australia,1515 Palm Dr,,1 (11) 500 555-0123,15-09-2003 00:00,Person,
1673,12672,,"Butler, Carson",07-11-1975 00:00,S,M,80000,0,0,Bachelors,Professional,No Owner,3,Asia,Sydney,New South Wales,Australia,3595 Hawthorne Dr.,,1 (11) 500 555-0142,18-10-2003 00:00,Person,
1681,12680,,"Sanchez, George",02-07-1972 00:00,S,M,80000,0,0,Bachelors,Professional,No Owner,3,Asia,Sydney,New South Wales,Australia,1779 Virginia Hills Dr,,1 (11) 500 555-0179,24-08-2002 00:00,Person,
1694,12693,,"Gonzalez, Ruth",09-01-1971 00:00,M,F,80000,0,0,Bachelors,Professional,House Owner,4,Asia,Rhodes,New South Wales,Australia,2752 Northridge Road,,1 (11) 500 555-0143,03-09-2002 00:00,Person,
2114,13113,,"Sanchez, Bryant",14-07-1966 00:00,S,M,100000,0,0,Bachelors,Professional,No Owner,1,Asia,Goulburn,New South Wales,Australia,3585 Holly Oak Dr.,,1 (11) 500 555-0151,17-12-2002 00:00,Person,
2115,13114,,"Zhang, Claudia",01-05-1966 00:00,S,F,100000,0,0,Bachelors,Professional,No Owner,1,Asia,Milsons Point,New South Wales,Australia,969 Standing Grove Dr.,,1 (11) 500 555-0126,02-12-2002 00:00,Person,
2614,13613,,"Jai, Derek",24-12-1975 00:00,M,M,60000,0,0,Bachelors,Professional,House Owner,3,Asia,Springwood,New South Wales,Australia,460 Carzino Ct,,1 (11) 500 555-0129,17-08-2003 00:00,Person,
2615,13614,,"Becker, Julie",25-04-1975 00:00,S,F,60000,0,0,Bachelors,Professional,House Owner,4,Asia,North Ryde,New South Wales,Australia,2826 C Del Rio Ln.,,1 (11) 500 555-0142,28-10-2003 00:00,Person,
2616,13615,,"Rowe, Jacquelyn",27-03-1975 00:00,S,F,60000,0,0,Bachelors,Professional,No Owner,4,Asia,Sydney,New South Wales,Australia,565 Park Highlands,,1 (11) 500 555-0197,02-08-2003 00:00,Person,
2628,13627,,"Rubio, Natasha",07-07-1972 00:00,M,F,80000,0,0,Bachelors,Professional,House Owner,3,Asia,Darlinghurst,New South Wales,Australia,7889 Mitchelleanjen Ln.,,1 (11) 500 555-0115,18-09-2003 00:00,Person,
2636,13635,,"Deng, Kurt",23-02-1971 00:00,M,M,80000,0,0,Bachelors,Professional,House Owner,4,Asia,Matraville,New South Wales,Australia,8065 Sand Point Road,,1 (11) 500 555-0139,05-08-2003 00:00,Person,
3210,14209,,"Ramos, Craig",09-04-1975 00:00,M,M,60000,0,0,Bachelors,Professional,House Owner,4,Asia,Lane Cove,New South Wales,Australia,8932 Condor Place,,1 (11) 500 555-0196,25-08-2003 00:00,Person,
3213,14212,,"Madan, Erick",03-05-1975 00:00,S,M,80000,0,0,Bachelors,Professional,No Owner,3,Asia,Darlinghurst,New South Wales,Australia,2938 Woodsworth Lane,,1 (11) 500 555-0145,12-11-2003 00:00,Person,
3214,14213,,"Guo, Autumn",11-11-1975 00:00,M,F,80000,0,0,Bachelors,Professional,House Owner,3,Asia,Milsons Point,New South Wales,Australia,701 Golf Club Road,,1 (11) 500 555-0169,07-11-2003 00:00,Person,
3218,14217,,"Lopez, Terrance",25-04-1974 00:00,S,M,80000,0,0,Bachelors,Professional,No Owner,3,Asia,Coffs Harbour,New South Wales,Australia,2313 Pastel Drive,,1 (11) 500 555-0152,10-09-2003 00:00,Person,
3222,14221,,"Zhao, Glenn",05-04-1972 00:00,S,M,80000,0,0,Bachelors,Professional,No Owner,3,Asia,St. Leonards,New South Wales,Australia,16 Heron Ct.,,1 (11) 500 555-0188,08-09-2003 00:00,Person,
3223,14222,,"Zhang, Dawn",27-07-1972 00:00,S,F,80000,0,0,Bachelors,Professional,House Owner,3,Asia,Darlinghurst,New South Wales,Australia,9943 Stonehedge Dr.,,1 (11) 500 555-0194,19-02-2004 00:00,Person,
3309,14308,,"Ramos, Marie",27-08-1966 00:00,S,F,100000,0,0,Bachelors,Professional,No Owner,1,Asia,Lane Cove,New South Wales,Australia,5704 Laverne Avenue,,1 (11) 500 555-0126,18-03-2003 00:00,Person,
4132,15131,,"Sun, Lacey",24-02-1972 00:00,S,F,80000,0,0,Bachelors,Professional,House Owner,3,Asia,Matraville,New South Wales,Australia,2540 Waterview Place,,1 (11) 500 555-0159,10-02-2004 00:00,Person,
4141,15140,,"Bradley, Diane",06-09-1971 00:00,S,F,80000,0,0,Bachelors,Professional,No Owner,4,Asia,Sydney,New South Wales,Australia,3086 Indigo Ct,,1 (11) 500 555-0139,08-08-2003 00:00,Person,
4142,15141,,"Zheng, Sandra",22-10-1971 00:00,S,F,80000,0,0,Bachelors,Professional,House Owner,4,Asia,Springwood,New South Wales,Australia,6790 Falcon Dr.,,1 (11) 500 555-0147,15-03-2004 00:00,Person,
4720,15719,,"Liang, Lacey",13-07-1976 00:00,M,F,80000,0,0,Bachelors,Professional,House Owner,2,Asia,Silverwater,New South Wales,Australia,3284 Pheasant Court,,1 (11) 500 555-0131,27-05-2003 00:00,Person,
4728,15727,,"Zeng, Alisha",03-05-1972 00:00,M,F,80000,0,0,Bachelors,Professional,House Owner,3,Asia,Matraville,New South Wales,Australia,6173 Alier Drive,,1 (11) 500 555-0143,10-11-2003 00:00,Person,
4732,15731,,"Chavez, Corey",20-03-1971 00:00,S,M,80000,0,0,Bachelors,Professional,No Owner,4,Asia,Wollongong,New South Wales,Australia,8287 Altura Dr.,,1 (11) 500 555-0157,27-09-2003 00:00,Person,
5606,16605,,"Randall, Toni",10-11-1975 00:00,M,F,60000,0,0,Bachelors,Professional,House Owner,4,Asia,Port Macquarie,New South Wales,Australia,7957 Hermosa,,1 (11) 500 555-0157,12-09-2003 00:00,Person,
5612,16611,,"Rodriguez, Dylan",16-01-1975 00:00,S,M,80000,0,0,Bachelors,Professional,No Owner,3,Asia,Port Macquarie,New South Wales,Australia,7135 Pinehurst Court,,1 (11) 500 555-0184,21-08-2003 00:00,Person,
5615,16614,,"Shen, Alison",22-09-1973 00:00,M,F,80000,0,0,Bachelors,Professional,House Owner,3,Asia,Springwood,New South Wales,Australia,1134 Concord Pl.,,1 (11) 500 555-0128,27-02-2004 00:00,Person,
5629,16628,,"Prasad, Francisco",19-04-1971 00:00,S,M,80000,0,0,Bachelors,Professional,No Owner,4,Asia,Lane Cove,New South Wales,Australia,1970 Napa Ct.,,1 (11) 500 555-0144,13-03-2004 00:00,Person,
6246,17245,,"Mehta, Regina",11-04-1971 00:00,M,F,80000,0,0,Bachelors,Professional,House Owner,4,Asia,Malabar,New South Wales,Australia,2350 Winthrop St.,,1 (11) 500 555-0166,04-12-2003 00:00,Person,
6302,17301,,"Raji, Nicolas",02-04-1964 00:00,S,M,60000,0,0,Bachelors,Professional,House Owner,1,Asia,North Sydney,New South Wales,Australia,8943 Mt. Washington,,1 (11) 500 555-0162,27-03-2004 00:00,Person,
6303,17302,,"Vance, Ruth",06-04-1964 00:00,S,F,60000,0,0,Bachelors,Professional,House Owner,1,Asia,Springwood,New South Wales,Australia,4751 Grant Street,,1 (11) 500 555-0118,23-08-2003 00:00,Person,
7192,18191,,"Sharma, Julie",13-08-1975 00:00,M,F,80000,0,0,Bachelors,Professional,House Owner,2,Asia,North Sydney,New South Wales,Australia,1512 Birch Bark Dr,,1 (11) 500 555-0113,03-08-2003 00:00,Person,
7193,18192,,"Hernandez, Max",13-01-1974 00:00,M,M,60000,0,0,Bachelors,Professional,House Owner,4,Asia,North Sydney,New South Wales,Australia,6885 Amending Drive,,1 (11) 500 555-0142,08-10-2003 00:00,Person,
7729,18728,,"Luo, Roger",20-04-1966 00:00,M,M,100000,0,0,Bachelors,Professional,No Owner,1,Asia,Lavender Bay,New South Wales,Australia,2059 Clayton Rd,,1 (11) 500 555-0158,22-02-2004 00:00,Person,
